id,user_id,sum_amount_usd,count_amount_usd,transactions_2018,transactions_2019_May,last_transaction_month,months,transaction_april,transaction_may
7869,user_7869,62500,62,23,39,May-19,0,1,1
7870,user_7870,33420,118,75,43,Apr-19,1,1,0
7871,user_7871,24637,140,125,15,May-19,0,1,1
7872,user_7872,13439,158,158,0,Oct-18,7,0,0
7873,user_7873,621,25,17,8,Mar-19,2,0,0
7874,user_7874,36248,1281,406,875,May-19,0,1,1
7875,user_7875,9486,348,85,263,May-19,0,1,1
7876,user_7876,766,76,0,76,May-19,0,1,1
7877,user_7877,3292,24,24,0,Dec-18,5,0,0
7878,user_7878,4282,153,117,36,May-19,0,1,1
7879,user_7879,10918,163,163,0,Dec-18,5,0,0
7880,user_7880,4062,357,114,243,May-19,0,1,1
7881,user_7881,19449,270,110,160,May-19,0,1,1
7882,user_7882,6014,255,234,21,Apr-19,1,1,0
7883,user_7883,365,16,16,0,Nov-18,6,0,0
7884,user_7884,11672,319,152,167,Apr-19,1,1,0
7885,user_7885,1231,69,68,1,Jan-19,4,0,0
7886,user_7886,1298,32,28,4,Feb-19,3,0,0
7887,user_7887,20217,59,41,18,Jan-19,4,0,0
7888,user_7888,953,32,6,26,Mar-19,2,0,0
7889,user_7889,375,22,22,0,Nov-18,6,0,0
7890,user_7890,71277,1054,633,421,May-19,0,1,1
7891,user_7891,247,6,6,0,Jul-18,10,0,0
7892,user_7892,4048,77,14,63,May-19,0,1,1
7893,user_7893,8110,97,61,36,May-19,0,1,1
7894,user_7894,5117,96,9,87,May-19,0,1,1
7895,user_7895,4594,134,85,49,May-19,0,1,1
7896,user_7896,14290,72,52,20,Apr-19,1,1,0
7897,user_7897,5158,84,20,64,May-19,0,1,1
7898,user_7898,21085,456,400,56,Jan-19,4,0,0
7899,user_7899,72,5,5,0,Jun-18,11,0,0
7900,user_7900,14622,313,158,155,May-19,0,1,1
7901,user_7901,328,29,23,6,May-19,0,1,1
7902,user_7902,1488,52,31,21,Apr-19,1,1,0
7903,user_7903,9084,337,153,184,May-19,0,1,1
7904,user_7904,8871,81,78,3,Jan-19,4,0,0
7905,user_7905,9,2,2,0,Aug-18,9,0,0
7906,user_7906,395,55,34,21,Apr-19,1,1,0
7907,user_7907,41,5,5,0,Aug-18,9,0,0
7908,user_7908,1141,17,14,3,Apr-19,1,1,0
7909,user_7909,2813,98,1,97,May-19,0,1,1
7910,user_7910,3331,171,27,144,May-19,0,1,1
7911,user_7911,4332,41,17,24,May-19,0,1,1
7912,user_7912,20036,734,387,347,May-19,0,1,1
7913,user_7913,573,11,11,0,Sep-18,8,0,0
7914,user_7914,3797,34,34,0,Sep-18,8,0,0
7915,user_7915,12753,453,210,243,May-19,0,1,1
7916,user_7916,538,19,1,18,May-19,0,1,1
7917,user_7917,3672,78,0,78,May-19,0,1,1
7918,user_7918,6938,57,21,36,May-19,0,1,1
7919,user_7919,4097,52,42,10,May-19,0,1,1
7920,user_7920,1385,55,20,35,May-19,0,1,1
7921,user_7921,564,23,7,16,May-19,0,1,1
7922,user_7922,2936,90,43,47,May-19,0,1,1
7923,user_7923,19838,321,217,104,May-19,0,1,1
7925,user_7925,3442,58,42,16,Mar-19,2,0,0
7926,user_7926,3581,104,80,24,May-19,0,1,1
7927,user_7927,4136,178,142,36,Apr-19,1,1,0
7928,user_7928,2753,139,120,19,Apr-19,1,1,0
7929,user_7929,89,1,1,0,Jul-18,10,0,0
7930,user_7930,8300,138,87,51,May-19,0,1,1
7931,user_7931,1725,20,14,6,Feb-19,3,0,0
7932,user_7932,1231,12,12,0,Jul-18,10,0,0
7933,user_7933,6,7,7,0,Jul-18,10,0,0
7934,user_7934,7143,123,76,47,Apr-19,1,1,0
7935,user_7935,674,20,15,5,Apr-19,1,1,0
7936,user_7936,5928,112,13,99,May-19,0,0,1
7937,user_7937,21,3,3,0,Jun-18,11,0,0
7938,user_7938,1891,244,61,183,May-19,0,1,1
7939,user_7939,147,23,21,2,May-19,0,0,1
7940,user_7940,16,3,3,0,Jun-18,11,0,0
7941,user_7941,5171,148,89,59,May-19,0,1,1
7942,user_7942,6096,199,109,90,May-19,0,1,1
7943,user_7943,2389,58,27,31,May-19,0,1,1
7944,user_7944,513,11,10,1,Feb-19,3,0,0
7945,user_7945,159,11,11,0,Dec-18,5,0,0
7946,user_7946,39,4,4,0,Oct-18,7,0,0
7947,user_7947,1857,16,3,13,Mar-19,2,0,0
7948,user_7948,18239,263,164,99,May-19,0,1,1
7949,user_7949,3885,82,70,12,May-19,0,1,1
7950,user_7950,22414,180,112,68,May-19,0,1,1
7951,user_7951,1439,95,93,2,Mar-19,2,0,0
7952,user_7952,5512,584,335,249,May-19,0,1,1
7953,user_7953,2029,62,62,0,Dec-18,5,0,0
7955,user_7955,14,3,3,0,Jul-18,10,0,0
7956,user_7956,22472,260,168,92,May-19,0,1,1
7957,user_7957,17731,847,426,421,May-19,0,1,1
7958,user_7958,1839,79,69,10,May-19,0,1,1
7959,user_7959,146,4,4,0,Oct-18,7,0,0
7960,user_7960,38065,289,183,106,May-19,0,1,1
7961,user_7961,90907,65,58,7,May-19,0,0,1
7962,user_7962,1499,72,48,24,Mar-19,2,0,0
7963,user_7963,5900,110,94,16,May-19,0,0,1
7964,user_7964,628,58,45,13,May-19,0,0,1
7965,user_7965,1994,118,116,2,Apr-19,1,1,0
7966,user_7966,21769,264,174,90,May-19,0,1,1
7967,user_7967,104,5,4,1,May-19,0,0,1
7968,user_7968,680,29,25,4,May-19,0,1,1
7969,user_7969,6392,57,49,8,Feb-19,3,0,0
7970,user_7970,13069,248,211,37,May-19,0,1,1
7971,user_7971,111,3,2,1,Mar-19,2,0,0
7972,user_7972,1625,32,5,27,May-19,0,1,1
7973,user_7973,7336,41,34,7,May-19,0,1,1
7974,user_7974,5777,84,52,32,Jan-19,4,0,0
7975,user_7975,3483,196,99,97,May-19,0,1,1
7976,user_7976,4,1,1,0,Dec-18,5,0,0
7977,user_7977,12013,259,237,22,May-19,0,0,1
7978,user_7978,18409,516,372,144,May-19,0,1,1
7979,user_7979,15119,302,260,42,Mar-19,2,0,0
7980,user_7980,839,65,39,26,Apr-19,1,1,0
7981,user_7981,627,12,12,0,Aug-18,9,0,0
7982,user_7982,454,38,21,17,May-19,0,1,1
7983,user_7983,1721,83,34,49,Apr-19,1,1,0
7984,user_7984,16148,597,426,171,May-19,0,1,1
7985,user_7985,5172,108,97,11,Mar-19,2,0,0
7987,user_7987,68,8,8,0,Dec-18,5,0,0
7988,user_7988,8744,80,80,0,Sep-18,8,0,0
7989,user_7989,8,2,2,0,Jun-18,11,0,0
7990,user_7990,4503,8,7,1,Jan-19,4,0,0
7991,user_7991,12850,278,131,147,May-19,0,1,1
7992,user_7992,1453,50,45,5,May-19,0,1,1
7993,user_7993,485,24,19,5,Apr-19,1,1,0
7994,user_7994,5312,54,49,5,Apr-19,1,1,0
7996,user_7996,2741,171,123,48,May-19,0,1,1
7997,user_7997,3563,69,65,4,Jan-19,4,0,0
7998,user_7998,5505,106,16,90,May-19,0,1,1
7999,user_7999,3624,134,90,44,May-19,0,1,1
8000,user_8000,4414,70,53,17,Apr-19,1,1,0
8001,user_8001,70819,511,310,201,May-19,0,1,1
8002,user_8002,24451,188,49,139,May-19,0,1,1
8003,user_8003,410,52,26,26,May-19,0,1,1
8004,user_8004,1176,71,55,16,May-19,0,1,1
8005,user_8005,3878,120,39,81,May-19,0,1,1
8006,user_8006,3883,62,40,22,Apr-19,1,1,0
8008,user_8008,12208,145,140,5,Mar-19,2,0,0
8009,user_8009,102,24,22,2,Feb-19,3,0,0
8010,user_8010,3198,248,190,58,May-19,0,1,1
8011,user_8011,7308,70,26,44,May-19,0,1,1
8012,user_8012,40,1,1,0,Jun-18,11,0,0
8013,user_8013,9173,142,111,31,May-19,0,1,1
8015,user_8015,1240,26,26,0,Sep-18,8,0,0
8016,user_8016,6051,141,105,36,May-19,0,1,1
8017,user_8017,4240,94,77,17,Apr-19,1,1,0
8018,user_8018,19301,235,229,6,May-19,0,0,1
8019,user_8019,27804,117,109,8,May-19,0,1,1
8020,user_8020,1,1,1,0,Jun-18,11,0,0
8021,user_8021,228,10,10,0,Nov-18,6,0,0
8022,user_8022,3344,60,60,0,Dec-18,5,0,0
8023,user_8023,686,47,47,0,Dec-18,5,0,0
8024,user_8024,49451,1054,545,509,May-19,0,1,1
8026,user_8026,11,4,4,0,Jul-18,10,0,0
8027,user_8027,2552,39,39,0,Dec-18,5,0,0
8028,user_8028,115,12,12,0,Sep-18,8,0,0
8029,user_8029,16442,330,150,180,May-19,0,1,1
8030,user_8030,25472,227,99,128,May-19,0,1,1
8031,user_8031,16,3,3,0,Jun-18,11,0,0
8032,user_8032,5527,102,65,37,May-19,0,1,1
8033,user_8033,501,4,4,0,Jul-18,10,0,0
8034,user_8034,15,4,3,1,Mar-19,2,0,0
8035,user_8035,25151,48,39,9,May-19,0,1,1
8036,user_8036,457,50,15,35,Apr-19,1,1,0
8037,user_8037,3814,80,78,2,Feb-19,3,0,0
8038,user_8038,542,38,25,13,May-19,0,1,1
8039,user_8039,247,6,2,4,May-19,0,0,1
8040,user_8040,3619,167,125,42,May-19,0,1,1
8041,user_8041,1430,54,14,40,May-19,0,1,1
8042,user_8042,4193,395,207,188,May-19,0,1,1
8043,user_8043,23973,295,196,99,Apr-19,1,1,0
8044,user_8044,201,8,6,2,Jan-19,4,0,0
8045,user_8045,310593,663,459,204,May-19,0,1,1
8046,user_8046,27843,231,168,63,May-19,0,1,1
8047,user_8047,1,1,1,0,Jul-18,10,0,0
8048,user_8048,15255,153,119,34,Apr-19,1,1,0
8049,user_8049,20514,269,106,163,May-19,0,1,1
8050,user_8050,14,3,3,0,Jun-18,11,0,0
8051,user_8051,8588,171,120,51,Mar-19,2,0,0
8052,user_8052,580,55,9,46,Apr-19,1,1,0
8053,user_8053,11083,175,146,29,May-19,0,1,1
8054,user_8054,4254,59,12,47,May-19,0,1,1
8055,user_8055,499,30,26,4,Apr-19,1,1,0
8056,user_8056,157,17,10,7,May-19,0,1,1
8057,user_8057,3,3,3,0,Jun-18,11,0,0
8058,user_8058,2711,57,57,0,Dec-18,5,0,0
8059,user_8059,7748,62,46,16,May-19,0,1,1
8060,user_8060,70,8,2,6,May-19,0,1,1
8062,user_8062,12780,712,450,262,May-19,0,1,1
8063,user_8063,24693,955,552,403,May-19,0,1,1
8064,user_8064,2060,36,30,6,Jan-19,4,0,0
8065,user_8065,3005,69,35,34,Apr-19,1,1,0
8066,user_8066,16155,214,157,57,May-19,0,1,1
8067,user_8067,1024,7,5,2,Jan-19,4,0,0
8068,user_8068,3301,376,236,140,May-19,0,1,1
8070,user_8070,1371,47,30,17,Mar-19,2,0,0
8071,user_8071,1932,180,57,123,May-19,0,1,1
8072,user_8072,5456,95,74,21,Apr-19,1,1,0
8073,user_8073,177,5,4,1,Apr-19,1,1,0
8075,user_8075,2865,100,95,5,May-19,0,0,1
8076,user_8076,145830,1116,442,674,May-19,0,1,1
8077,user_8077,5731,260,163,97,May-19,0,1,1
8078,user_8078,17,1,1,0,Jun-18,11,0,0
8079,user_8079,1127,42,19,23,May-19,0,1,1
8080,user_8080,456,161,31,130,May-19,0,1,1
8081,user_8081,2368,203,96,107,May-19,0,1,1
8082,user_8082,4255,196,83,113,May-19,0,1,1
8083,user_8083,21,4,4,0,Oct-18,7,0,0
8084,user_8084,1118,20,5,15,Mar-19,2,0,0
8085,user_8085,1295,72,56,16,May-19,0,1,1
8086,user_8086,3490,264,146,118,Apr-19,1,1,0
8087,user_8087,30,7,7,0,Jul-18,10,0,0
8088,user_8088,9143,95,42,53,May-19,0,1,1
8089,user_8089,1414,103,52,51,May-19,0,0,1
8090,user_8090,60058,712,301,411,May-19,0,1,1
8091,user_8091,266,44,26,18,Mar-19,2,0,0
8092,user_8092,23098,157,120,37,May-19,0,1,1
8093,user_8093,117368,737,177,560,May-19,0,1,1
8094,user_8094,5721,87,48,39,May-19,0,1,1
8095,user_8095,2790,57,57,0,Sep-18,8,0,0
8096,user_8096,2749,139,134,5,Feb-19,3,0,0
8097,user_8097,10162,433,353,80,Apr-19,1,1,0
8098,user_8098,15756,279,102,177,May-19,0,1,1
8099,user_8099,101017,1282,720,562,May-19,0,1,1
8101,user_8101,11869,31,19,12,Apr-19,1,1,0
8102,user_8102,968,11,11,0,Aug-18,9,0,0
8103,user_8103,11800,278,152,126,May-19,0,1,1
8104,user_8104,3110,42,29,13,Mar-19,2,0,0
8105,user_8105,98303,584,289,295,May-19,0,1,1
8106,user_8106,4051,139,81,58,Apr-19,1,1,0
8107,user_8107,2853,103,100,3,May-19,0,0,1
8108,user_8108,4187,99,63,36,May-19,0,1,1
8109,user_8109,10204,457,142,315,May-19,0,1,1
8110,user_8110,6708,271,256,15,May-19,0,1,1
8111,user_8111,12,3,3,0,Jun-18,11,0,0
8112,user_8112,7150,157,96,61,May-19,0,1,1
8113,user_8113,20,8,8,0,Nov-18,6,0,0
8114,user_8114,12,7,6,1,Apr-19,1,1,0
8115,user_8115,47831,804,532,272,May-19,0,1,1
8116,user_8116,1978,57,57,0,Oct-18,7,0,0
8117,user_8117,21667,380,221,159,May-19,0,1,1
8118,user_8118,2277,36,32,4,May-19,0,0,1
8119,user_8119,7053,110,109,1,Feb-19,3,0,0
8120,user_8120,154,5,5,0,Aug-18,9,0,0
8121,user_8121,2513,181,112,69,May-19,0,1,1
8122,user_8122,507,19,17,2,Feb-19,3,0,0
8123,user_8123,119282,618,423,195,May-19,0,1,1
8124,user_8124,141,4,4,0,Jun-18,11,0,0
8126,user_8126,15099,173,165,8,Feb-19,3,0,0
8127,user_8127,5029,79,72,7,Jan-19,4,0,0
8128,user_8128,4976,213,112,101,May-19,0,1,1
8129,user_8129,5666,59,35,24,Apr-19,1,1,0
8130,user_8130,3249,116,55,61,May-19,0,1,1
8131,user_8131,3215,13,13,0,Jun-18,11,0,0
8132,user_8132,47,6,6,0,Jun-18,11,0,0
8133,user_8133,2173,64,10,54,May-19,0,0,1
8134,user_8134,3104,43,23,20,Apr-19,1,1,0
8135,user_8135,9331,45,6,39,Apr-19,1,1,0
8136,user_8136,590,14,9,5,May-19,0,1,1
8137,user_8137,12892,277,150,127,May-19,0,1,1
8138,user_8138,274,64,37,27,May-19,0,1,1
8139,user_8139,2021,64,56,8,Apr-19,1,1,0
8140,user_8140,1974,22,21,1,Apr-19,1,1,0
8141,user_8141,47817,389,191,198,May-19,0,1,1
8142,user_8142,4183,63,63,0,Aug-18,9,0,0
8143,user_8143,4751,117,93,24,Mar-19,2,0,0
8144,user_8144,3449,133,57,76,May-19,0,1,1
8145,user_8145,144,12,10,2,Feb-19,3,0,0
8146,user_8146,14610,342,72,270,May-19,0,1,1
8147,user_8147,903,12,12,0,Jul-18,10,0,0
8148,user_8148,14628,31,31,0,Nov-18,6,0,0
8149,user_8149,8,2,2,0,Sep-18,8,0,0
8150,user_8150,51,3,1,2,Mar-19,2,0,0
8151,user_8151,39226,864,734,130,May-19,0,1,1
8152,user_8152,1476,128,61,67,Apr-19,1,1,0
8153,user_8153,588,19,16,3,Mar-19,2,0,0
8154,user_8154,17883,209,82,127,May-19,0,1,1
8155,user_8155,0,1,1,0,Jun-18,11,0,0
8156,user_8156,27,9,7,2,Jan-19,4,0,0
8157,user_8157,20823,129,66,63,May-19,0,1,1
8158,user_8158,13742,106,106,0,Nov-18,6,0,0
8159,user_8159,1283,20,20,0,Nov-18,6,0,0
8160,user_8160,1039,37,31,6,May-19,0,0,1
8161,user_8161,703,44,44,0,Oct-18,7,0,0
8162,user_8162,4133,84,62,22,Apr-19,1,1,0
8163,user_8163,6727,26,16,10,May-19,0,1,1
8164,user_8164,6699,177,31,146,May-19,0,1,1
8165,user_8165,452,21,16,5,Feb-19,3,0,0
8166,user_8166,3269,127,38,89,May-19,0,1,1
8167,user_8167,655,13,13,0,Nov-18,6,0,0
8168,user_8168,9698,308,259,49,May-19,0,1,1
8169,user_8169,4217,143,142,1,Jan-19,4,0,0
8170,user_8170,5107,16,14,2,Jan-19,4,0,0
8171,user_8171,12671,253,245,8,Mar-19,2,0,0
8173,user_8173,45,4,4,0,Jul-18,10,0,0
8174,user_8174,2827,72,27,45,Apr-19,1,1,0
8175,user_8175,4402,32,32,0,Sep-18,8,0,0
8176,user_8176,1970,46,46,0,Jul-18,10,0,0
8177,user_8177,10,1,1,0,Jul-18,10,0,0
8178,user_8178,5867,77,49,28,Apr-19,1,1,0
8179,user_8179,3505,68,56,12,Apr-19,1,1,0
8180,user_8180,4,1,1,0,Jul-18,10,0,0
8181,user_8181,9,5,5,0,Aug-18,9,0,0
8182,user_8182,9237,349,140,209,May-19,0,1,1
8183,user_8183,222,6,6,0,Aug-18,9,0,0
8184,user_8184,66,35,35,0,Aug-18,9,0,0
8185,user_8185,7949,139,59,80,May-19,0,1,1
8186,user_8186,22,5,5,0,Aug-18,9,0,0
8187,user_8187,19570,49,1,48,May-19,0,1,1
8188,user_8188,1973,36,0,36,May-19,0,0,1
8189,user_8189,3419,120,57,63,May-19,0,1,1
8190,user_8190,14,3,3,0,Jul-18,10,0,0
8191,user_8191,22762,782,257,525,May-19,0,1,1
8192,user_8192,2030,36,36,0,Sep-18,8,0,0
8193,user_8193,2930,86,82,4,Mar-19,2,0,0
8194,user_8194,62,6,6,0,Oct-18,7,0,0
8195,user_8195,2289,29,27,2,Jan-19,4,0,0
8196,user_8196,4986,251,114,137,May-19,0,1,1
8197,user_8197,5823,222,126,96,Apr-19,1,1,0
8198,user_8198,21,3,3,0,Dec-18,5,0,0
8199,user_8199,2947,104,94,10,May-19,0,1,1
8200,user_8200,152,20,18,2,Mar-19,2,0,0
8201,user_8201,1590,38,38,0,Aug-18,9,0,0
8202,user_8202,7403,181,103,78,May-19,0,1,1
8203,user_8203,4831,262,165,97,May-19,0,1,1
8204,user_8204,19843,270,114,156,May-19,0,1,1
8205,user_8205,16209,160,120,40,Apr-19,1,1,0
8206,user_8206,13990,465,246,219,May-19,0,1,1
8207,user_8207,3706,50,25,25,May-19,0,1,1
8208,user_8208,1646,29,28,1,Jan-19,4,0,0
8209,user_8209,6408,92,76,16,Apr-19,1,1,0
8210,user_8210,180,18,0,18,May-19,0,1,1
8211,user_8211,23497,44,24,20,Apr-19,1,1,0
8213,user_8213,2843,49,49,0,Oct-18,7,0,0
8214,user_8214,3332,38,17,21,Apr-19,1,1,0
8215,user_8215,313,42,39,3,Jan-19,4,0,0
8216,user_8216,11,2,2,0,Jul-18,10,0,0
8217,user_8217,27,4,4,0,Nov-18,6,0,0
8219,user_8219,31552,240,82,158,Apr-19,1,1,0
8220,user_8220,9660,305,153,152,May-19,0,1,1
8221,user_8221,3661,456,102,354,May-19,0,1,1
8222,user_8222,34,5,5,0,Dec-18,5,0,0
8223,user_8223,1716,16,16,0,Nov-18,6,0,0
8224,user_8224,3798,72,4,68,May-19,0,1,1
8225,user_8225,23270,160,96,64,May-19,0,1,1
8226,user_8226,170,5,5,0,Aug-18,9,0,0
8227,user_8227,10276,530,436,94,Mar-19,2,0,0
8228,user_8228,23,7,7,0,Aug-18,9,0,0
8229,user_8229,57768,791,332,459,May-19,0,1,1
8230,user_8230,2299,23,17,6,May-19,0,1,1
8231,user_8231,15927,122,99,23,Apr-19,1,1,0
8232,user_8232,495,8,7,1,Jan-19,4,0,0
8233,user_8233,15,2,2,0,Jul-18,10,0,0
8234,user_8234,302,13,8,5,Feb-19,3,0,0
8235,user_8235,7410,119,84,35,Apr-19,1,1,0
8236,user_8236,55979,64,43,21,Apr-19,1,1,0
8237,user_8237,1137,15,15,0,Jul-18,10,0,0
8238,user_8238,561,69,61,8,Apr-19,1,1,0
8239,user_8239,10272,102,48,54,May-19,0,1,1
8240,user_8240,24411,331,164,167,May-19,0,1,1
8241,user_8241,14,3,3,0,Jul-18,10,0,0
8242,user_8242,2274,47,32,15,Apr-19,1,1,0
8243,user_8243,8050,170,112,58,May-19,0,1,1
8244,user_8244,20728,860,349,511,May-19,0,1,1
8245,user_8245,4160,63,34,29,May-19,0,1,1
8246,user_8246,775,5,5,0,Aug-18,9,0,0
8247,user_8247,27,3,3,0,Aug-18,9,0,0
8248,user_8248,2066,17,5,12,May-19,0,1,1
8250,user_8250,5852,491,26,465,May-19,0,1,1
8251,user_8251,1436,61,13,48,Mar-19,2,0,0
8252,user_8252,1023,13,13,0,Jul-18,10,0,0
8253,user_8253,14291,179,145,34,May-19,0,1,1
8254,user_8254,117266,473,219,254,May-19,0,1,1
8255,user_8255,8916,71,53,18,Apr-19,1,1,0
8256,user_8256,11,3,3,0,Jul-18,10,0,0
8257,user_8257,803,36,4,32,Apr-19,1,1,0
8258,user_8258,21608,471,104,367,Apr-19,1,1,0
8259,user_8259,334,11,4,7,Apr-19,1,1,0
8260,user_8260,43290,139,52,87,May-19,0,1,1
8261,user_8261,13,3,3,0,Jul-18,10,0,0
8262,user_8262,12816,294,207,87,May-19,0,0,1
8263,user_8263,12747,104,77,27,Apr-19,1,1,0
8264,user_8264,2400,46,25,21,Apr-19,1,1,0
8265,user_8265,8,2,2,0,Jul-18,10,0,0
8266,user_8266,20,4,4,0,Oct-18,7,0,0
8267,user_8267,19390,367,358,9,May-19,0,1,1
8268,user_8268,6241,398,161,237,May-19,0,1,1
8269,user_8269,5734,75,39,36,May-19,0,0,1
8271,user_8271,25952,177,123,54,May-19,0,1,1
8272,user_8272,2077,41,14,27,Mar-19,2,0,0
8273,user_8273,1435,127,92,35,May-19,0,1,1
8274,user_8274,5594,76,17,59,Apr-19,1,1,0
8275,user_8275,21738,179,110,69,May-19,0,1,1
8276,user_8276,9115,231,111,120,May-19,0,1,1
8277,user_8277,1440,58,53,5,Feb-19,3,0,0
8278,user_8278,8107,112,33,79,May-19,0,1,1
8279,user_8279,2315,63,23,40,May-19,0,1,1
8280,user_8280,3682,87,87,0,Sep-18,8,0,0
8281,user_8281,1842,80,36,44,Apr-19,1,1,0
8282,user_8282,19332,63,62,1,Apr-19,1,1,0
8283,user_8283,5956,261,226,35,Mar-19,2,0,0
8284,user_8284,16498,396,136,260,May-19,0,1,1
8285,user_8285,6011,307,122,185,May-19,0,1,1
8286,user_8286,1329,29,17,12,Apr-19,1,1,0
8288,user_8288,14,4,4,0,Jul-18,10,0,0
8289,user_8289,47,7,7,0,Sep-18,8,0,0
8290,user_8290,4461,284,231,53,May-19,0,1,1
8291,user_8291,3025,239,125,114,May-19,0,1,1
8292,user_8292,271,5,4,1,Feb-19,3,0,0
8293,user_8293,19911,50,14,36,May-19,0,1,1
8294,user_8294,4021,278,130,148,May-19,0,1,1
8295,user_8295,14,3,3,0,Jul-18,10,0,0
8296,user_8296,11787,49,48,1,Apr-19,1,1,0
8297,user_8297,9767,250,221,29,Jan-19,4,0,0
8298,user_8298,8938,494,246,248,May-19,0,1,1
8299,user_8299,14776,742,393,349,May-19,0,1,1
8300,user_8300,7986,64,35,29,May-19,0,1,1
8301,user_8301,2306,49,30,19,Apr-19,1,1,0
8302,user_8302,1100,44,10,34,Apr-19,1,1,0
8303,user_8303,1184,43,26,17,Apr-19,1,1,0
8304,user_8304,123,6,6,0,Jul-18,10,0,0
8305,user_8305,2418,111,101,10,Jan-19,4,0,0
8306,user_8306,5889,278,105,173,May-19,0,1,1
8307,user_8307,12,3,3,0,Jul-18,10,0,0
8308,user_8308,43981,2000,929,1071,May-19,0,1,1
8309,user_8309,2165,78,57,21,Apr-19,1,1,0
8310,user_8310,3694,15,12,3,Feb-19,3,0,0
8311,user_8311,4496,65,0,65,May-19,0,1,1
8312,user_8312,18,3,3,0,Aug-18,9,0,0
8313,user_8313,1127,36,36,0,Dec-18,5,0,0
8314,user_8314,1798,28,24,4,Apr-19,1,1,0
8315,user_8315,1118,27,12,15,May-19,0,1,1
8316,user_8316,38005,1076,507,569,May-19,0,1,1
8317,user_8317,8261,54,45,9,Apr-19,1,1,0
8318,user_8318,1104,16,16,0,Aug-18,9,0,0
8319,user_8319,216,13,13,0,Nov-18,6,0,0
8320,user_8320,20907,442,244,198,May-19,0,1,1
8321,user_8321,45273,381,127,254,May-19,0,1,1
8322,user_8322,823,13,6,7,Apr-19,1,1,0
8323,user_8323,755,21,5,16,May-19,0,1,1
8324,user_8324,773,52,52,0,Dec-18,5,0,0
8325,user_8325,35585,578,220,358,May-19,0,1,1
8326,user_8326,5384,92,87,5,May-19,0,0,1
8327,user_8327,7878,166,150,16,Apr-19,1,1,0
8328,user_8328,2000,42,27,15,Apr-19,1,1,0
8329,user_8329,610,10,10,0,Sep-18,8,0,0
8330,user_8330,24,6,6,0,Aug-18,9,0,0
8331,user_8331,4521,36,27,9,Apr-19,1,1,0
8332,user_8332,2103,48,47,1,Feb-19,3,0,0
8333,user_8333,6247,253,96,157,May-19,0,1,1
8334,user_8334,10089,827,599,228,May-19,0,1,1
8335,user_8335,24,4,2,2,Jan-19,4,0,0
8336,user_8336,56393,1223,703,520,May-19,0,1,1
8337,user_8337,27471,39,34,5,Mar-19,2,0,0
8338,user_8338,1222,11,2,9,May-19,0,1,1
8339,user_8339,339,18,5,13,Mar-19,2,0,0
8340,user_8340,579,84,68,16,Apr-19,1,1,0
8341,user_8341,4859,105,91,14,Mar-19,2,0,0
8342,user_8342,11823,247,118,129,May-19,0,1,1
8343,user_8343,874,21,6,15,Apr-19,1,1,0
8344,user_8344,7108,54,54,0,Aug-18,9,0,0
8345,user_8345,12054,147,33,114,May-19,0,1,1
8346,user_8346,2101,86,22,64,May-19,0,1,1
8347,user_8347,1263,26,26,0,Sep-18,8,0,0
8348,user_8348,817,82,43,39,May-19,0,1,1
8349,user_8349,16345,375,109,266,May-19,0,1,1
8350,user_8350,16,5,5,0,Aug-18,9,0,0
8351,user_8351,29723,115,114,1,May-19,0,0,1
8352,user_8352,8,2,2,0,Aug-18,9,0,0
8353,user_8353,646,45,32,13,Mar-19,2,0,0
8354,user_8354,3447,79,58,21,May-19,0,1,1
8355,user_8355,409,36,27,9,May-19,0,1,1
8356,user_8356,3698,239,136,103,May-19,0,1,1
8357,user_8357,85,12,3,9,Feb-19,3,0,0
8358,user_8358,4325,150,70,80,May-19,0,1,1
8359,user_8359,893,36,26,10,Apr-19,1,1,0
8360,user_8360,8373,217,83,134,May-19,0,1,1
8361,user_8361,8917,54,51,3,Mar-19,2,0,0
8362,user_8362,4604,89,78,11,Apr-19,1,1,0
8363,user_8363,5188,191,191,0,Sep-18,8,0,0
8364,user_8364,2637,152,146,6,May-19,0,0,1
8365,user_8365,306,6,6,0,Aug-18,9,0,0
8366,user_8366,17871,339,102,237,May-19,0,1,1
8367,user_8367,17095,149,121,28,Apr-19,1,1,0
8368,user_8368,6077,220,187,33,May-19,0,1,1
8369,user_8369,140,11,6,5,Jan-19,4,0,0
8370,user_8370,53,6,0,6,Apr-19,1,1,0
8371,user_8371,3199,128,73,55,May-19,0,1,1
8372,user_8372,1002,18,18,0,Aug-18,9,0,0
8373,user_8373,1013,22,13,9,Apr-19,1,1,0
8374,user_8374,6012,200,80,120,May-19,0,1,1
8375,user_8375,805,29,29,0,Dec-18,5,0,0
8376,user_8376,1103,25,25,0,Nov-18,6,0,0
8377,user_8377,306,2,2,0,Aug-18,9,0,0
8378,user_8378,19123,298,241,57,Apr-19,1,1,0
8379,user_8379,7365,101,88,13,Apr-19,1,1,0
8380,user_8380,401,26,0,26,May-19,0,0,1
8381,user_8381,5881,154,100,54,Apr-19,1,1,0
8382,user_8382,6525,251,91,160,May-19,0,1,1
8383,user_8383,1402,41,30,11,Apr-19,1,1,0
8384,user_8384,1835,91,48,43,May-19,0,1,1
8385,user_8385,2838,65,39,26,Apr-19,1,1,0
8386,user_8386,2453,17,16,1,May-19,0,0,1
8387,user_8387,25358,664,550,114,Feb-19,3,0,0
